Shipment_ID,Date,Country,Port_of_Loading,Commodity,Quantity_Tons,Export_Value_USD,Shipping_Cost_USD,Transport_Mode,Delivery_Days,Trade_Term_INCOTERM,Container_Type,Carrier
SHP3566,2017-10-31,South Africa,Mumbai,Pharma,101.1385506538931,4452.887736943654,14827.21097490533,Sea,14.0,DAP,LCL,Hapag-Lloyd
SHP3567,2024-07-23,UK,Kolkata,Electronics,158.22178115791291,1413277.6056461155,785.9533504867286,Air,,EXW,Reefer,MSC
SHP3568,2021-12-28,Germany,Mumbai,Automobiles,189.76910089302183,93164.5108285871,,Air,38.0,DDP,FCL,Hapag-Lloyd
SHP3569,2015-05-08,USA,Kolkata,Chemicals,74.38995269276926,181580.9100275588,8269.180727042172,Sea,33.0,CIF,LCL,MSC
SHP3570,2021-10-27,UAE,Nhava Sheva,Machinery,53.72586098226815,179009.55940393498,,Road,15.0,EXW,LCL,CMA CGM
SHP3571,2013-05-22,China,Kolkata,Textiles,125.16239227735714,193287.2186894061,13446.418289644866,Sea,22.0,CIF,FCL,MSC
SHP3572,2006-04-09,USA,Kolkata,Automobiles,102.2802001250068,177250.78704792305,7519.798298194313,Road,38.0,DDP,LCL,CMA CGM
SHP3573,2019-02-02,China,Kolkata,Chemicals,197.8911870986328,3623.740466673832,4420.11466526781,Road,9.0,EXW,Reefer,Hapag-Lloyd
SHP3574,2008-05-19,Brazil,Chennai,Electronics,95.160547908808,129009.2487617795,17720.48224281691,Air,,EXW,FCL,CMA CGM
SHP3575,2012-03-29,China,Kolkata,Pharma,19.494652515267443,15511.061254402077,19624.564808288,Sea,36.0,DDP,FCL,DHL
SHP3576,2022-04-03,Australia,Cochin,Textiles,,55973.66870323711,,Air,34.0,FOB,FCL,FedEx
SHP3577,2014-09-09,South Africa,Cochin,Chemicals,169.4994543907403,116504.9106351749,11020.04364981382,Sea,23.0,EXW,FCL,Hapag-Lloyd
SHP3578,2006-05-23,Germany,Mumbai,Machinery,,140721.5360446927,6965.707106362124,Sea,8.0,EXW,FCL,MSC
SHP3579,2020-03-20,UK,Chennai,Chemicals,,131617.14113158485,,Air,18.0,DAP,Reefer,FedEx
SHP3580,2008-01-05,Australia,Mumbai,Automobiles,71.4300300602402,11713.556746911358,6846.986539224722,Road,37.0,FOB,FCL,Maersk
SHP3581,2021-11-29,China,Cochin,Food Products,78.53683698421668,,12849.779577238773,Road,22.0,EXW,Reefer,FedEx
SHP3582,2014-02-05,Japan,Cochin,Automobiles,181.74633906062107,27460.18896039213,3976.177002549939,Sea,44.0,DDP,Reefer,Hapag-Lloyd
SHP3583,2024-01-24,Germany,Nhava Sheva,Chemicals,108.37253518188648,20100.04660039884,18274.642090827416,Road,43.0,CIF,Reefer,FedEx
SHP3584,2024-05-16,Australia,Kolkata,Textiles,31.86377123271133,37290.41580732581,9429.06759380162,Air,13.0,DDP,FCL,FedEx
SHP3585,2019-10-22,UK,Cochin,Chemicals,76.96595107165179,138320.58267968876,6646.421296356702,Air,34.0,FOB,Reefer,DHL
SHP3586,2016-12-16,South Africa,Mumbai,Chemicals,145.80900202223674,166505.77572951227,15357.52036464246,Air,16.0,DAP,FCL,CMA CGM
SHP3587,2021-07-09,Germany,Mumbai,Electronics,38.96591667326326,,523.6639716766147,Sea,26.0,DAP,Reefer,FedEx
SHP3588,2016-02-27,UK,Kolkata,Machinery,120.09508349423996,139170.738272812,8750.68674161313,Sea,41.0,DAP,FCL,MSC
SHP3589,2022-04-29,Brazil,Kolkata,Textiles,,,7235.011299824353,Road,33.0,DDP,LCL,MSC
SHP3590,2008-07-18,Brazil,Nhava Sheva,Chemicals,72.05144723080296,194709.4700234148,6896.556217796742,Air,19.0,CIF,LCL,DHL
SHP3591,2023-10-08,UK,Chennai,Pharma,140.30673429812285,71299.50952580843,6874.012969393547,Air,27.0,CIF,Reefer,FedEx
SHP3592,2007-11-05,Australia,Mumbai,Machinery,177.42043360671713,169481.6474285573,819.1732793958946,Sea,11.0,EXW,Open Top,FedEx
SHP3593,2019-02-04,Germany,Kolkata,Automobiles,97.06276512548196,189182.54178061863,3211.9047795750275,Sea,24.0,CIF,Open Top,DHL
SHP3594,2020-04-12,Australia,Mumbai,Textiles,,173213.36464930983,3009.326154385805,Sea,37.0,CIF,LCL,Hapag-Lloyd
SHP3595,2015-12-20,UAE,Kolkata,Automobiles,53.97588826486572,,19774.487995426534,Air,,EXW,Reefer,Maersk
SHP3596,2023-04-22,China,Cochin,Chemicals,122.82006857334432,130760.8171468367,638.8819666341128,Air,19.0,DDP,Reefer,Maersk
SHP3597,2024-09-17,UAE,Mumbai,Automobiles,176.57114936754962,25777.95990116713,3508.058395769565,Road,30.0,DDP,Reefer,CMA CGM
SHP3598,2022-04-05,Brazil,Cochin,Automobiles,68.30894710111284,3121.2741041077493,19488.6552714422,Air,3.0,FOB,Open Top,MSC
SHP3599,2006-06-02,South Africa,Mumbai,Electronics,82.26592728477418,12253.121900727354,12639.480557438086,Road,11.0,DDP,LCL,Hapag-Lloyd
SHP3600,2016-09-17,USA,Chennai,Automobiles,84.29197592224686,183397.5408965173,9123.20898801328,Road,15.0,DAP,Reefer,MSC
SHP3601,2024-05-23,China,Nhava Sheva,Pharma,114.35840664661583,181875.77582355795,1759.4664743181238,Air,,DAP,LCL,Hapag-Lloyd
SHP3602,2006-04-19,Brazil,Cochin,Pharma,49.53974750565053,,13459.29100033096,Road,30.0,FOB,LCL,DHL
SHP3603,2011-04-17,Australia,Kolkata,Machinery,165.33117528500233,110318.120530128,2928.4991560891035,Road,33.0,CIF,FCL,CMA CGM
SHP3604,2022-07-25,Australia,Chennai,Chemicals,62.64244411332315,,13489.485218751795,Sea,10.0,FOB,Open Top,DHL
SHP3605,2019-06-19,Australia,Mumbai,Food Products,142.54572472485296,100347.81367995898,19587.69464456116,Air,10.0,EXW,LCL,MSC
SHP3606,2019-12-18,South Africa,Cochin,Automobiles,105.07706964701264,79928.40838886007,10733.058640615664,Road,,FOB,FCL,CMA CGM
SHP3607,2012-07-21,UAE,Mumbai,Automobiles,119.25003265378758,97683.24142083566,4438.876159152684,Road,25.0,FOB,Open Top,FedEx
SHP3608,2020-08-13,USA,Mumbai,Textiles,40.02370407132406,158462.72078728495,12580.618267416045,Road,12.0,DAP,Reefer,Hapag-Lloyd
SHP3609,2006-09-04,Australia,Mumbai,Electronics,148.32952364474326,96500.97124158058,10356.0078182674,Air,39.0,EXW,Reefer,Hapag-Lloyd
SHP3610,2008-03-13,China,Nhava Sheva,Food Products,41.78100121331307,157088.98089390917,10756.177219490792,Sea,,EXW,FCL,CMA CGM
SHP3611,2023-07-18,Germany,Nhava Sheva,Machinery,27.12735933735063,87476.09423690473,9666.517533175936,Sea,35.0,FOB,Reefer,DHL
SHP3612,2008-01-29,USA,Kolkata,Food Products,111.60250247831344,51897.122899853806,13540.063370022406,Air,6.0,EXW,FCL,CMA CGM
SHP3613,2016-07-13,South Africa,Cochin,Automobiles,143.31294169894474,66641.60050408688,11524.51817565864,Air,,EXW,FCL,DHL
SHP3614,2022-07-07,USA,Chennai,Textiles,14.756988104777562,17409.045998158857,19742.502533596584,Air,35.0,DDP,Reefer,CMA CGM
SHP3615,2021-11-27,Germany,Chennai,Chemicals,18.532086413405704,100481.46659303672,16552.09573663791,Air,4.0,EXW,Open Top,DHL
SHP3616,2017-04-26,China,Chennai,Electronics,161.5224367276542,31325.963128026557,5441.02787867793,Sea,34.0,CIF,FCL,Maersk
SHP3617,2024-07-19,Germany,Mumbai,Chemicals,162.76137640392977,162686.3072542771,14569.979133718478,Road,,EXW,Open Top,CMA CGM
SHP3618,2021-11-16,UK,Nhava Sheva,Machinery,52.83441982652083,85276.93368306504,4443.146917817744,Road,19.0,DAP,Open Top,DHL
SHP3619,2024-01-29,China,Cochin,Food Products,124.96949954603969,153470.46015036118,15690.458880011543,Air,14.0,DDP,FCL,FedEx
SHP3620,2021-10-29,USA,Mumbai,Machinery,91.4201146532086,190983.16465264943,3121.6412715513748,Air,14.0,DAP,Open Top,MSC
SHP3621,2007-04-16,Australia,Nhava Sheva,Automobiles,128.37572807368502,170196.63404322072,9576.365904235316,Road,37.0,DAP,FCL,MSC
SHP3622,2010-11-03,USA,Nhava Sheva,Machinery,173.2614603993489,190389.8085896723,15854.002726460278,Sea,152.0,CIF,Reefer,CMA CGM
SHP3623,2016-06-16,USA,Cochin,Chemicals,20.572002793540012,,5746.2315056699945,Air,23.0,DDP,Reefer,CMA CGM
SHP3624,2015-05-27,China,Cochin,Textiles,156.70696306774855,34734.23792814729,16774.95867760693,Air,4.0,FOB,Reefer,Hapag-Lloyd
SHP3625,2016-05-08,UK,Cochin,Machinery,101.14067538160266,187208.3989283727,12954.184038872643,Sea,23.0,EXW,Reefer,DHL
SHP3626,2019-01-01,USA,Mumbai,Pharma,115.00475403358932,173963.86933816064,8070.9421163228735,Sea,17.0,CIF,Reefer,CMA CGM
SHP3627,2009-03-02,Brazil,Kolkata,Textiles,132.51661520333846,173153.77223125185,8583.650844264183,Sea,13.0,CIF,Open Top,MSC
SHP3628,2009-10-27,Japan,Cochin,Food Products,184.91151408017595,139268.33662692626,18534.632371613137,Air,12.0,FOB,Open Top,MSC
SHP3629,2011-01-18,Japan,Kolkata,Electronics,16.06039094258888,125733.41991284372,,Sea,,CIF,Open Top,MSC
SHP3630,2023-11-15,USA,Mumbai,Electronics,,,13928.579780459262,Air,25.0,FOB,LCL,DHL
SHP3631,2013-02-24,Australia,Kolkata,Automobiles,39.76104739031083,150114.705679447,,Air,33.0,FOB,LCL,Maersk
SHP3632,2015-07-21,South Africa,Chennai,Automobiles,197.3573065752136,20123.953261595536,18464.50392503601,Sea,28.0,FOB,FCL,CMA CGM
SHP3633,2021-03-13,South Africa,Kolkata,Pharma,144.43989163866627,,14320.652521395345,Road,4.0,CIF,LCL,Maersk
SHP3634,2014-09-07,China,Cochin,Food Products,124.85501821562788,111195.0784795647,11772.454877555823,Sea,41.0,FOB,Reefer,DHL
SHP3635,2010-03-14,Japan,Mumbai,Chemicals,14.17261541587584,,18069.9462725226,Road,9.0,CIF,Reefer,FedEx
SHP3636,2024-03-08,USA,Cochin,Electronics,176.42649365912814,5123.329174746301,16616.814187038282,Sea,26.0,DDP,Reefer,CMA CGM
SHP3637,2009-11-25,South Africa,Chennai,Electronics,163.4875863929461,165149.04157343903,14392.17380571768,Sea,41.0,FOB,FCL,Hapag-Lloyd
SHP3638,2024-07-13,USA,Cochin,Electronics,134.63600855408157,,845.0519713650547,Air,34.0,CIF,FCL,CMA CGM
SHP3639,2020-03-06,China,Cochin,Chemicals,71.13050901951702,137010.84281235983,7595.704281159156,Air,28.0,CIF,FCL,CMA CGM
SHP3640,2009-01-08,Japan,Cochin,Electronics,18.74846633581017,109131.43601405084,12711.415509596716,Air,25.0,CIF,FCL,CMA CGM
SHP3641,2017-06-27,Germany,Nhava Sheva,Machinery,118.10750514067988,192226.0921020953,,Air,16.0,EXW,Open Top,CMA CGM
SHP3642,2022-05-08,Brazil,Chennai,Food Products,145.34044143486332,25751.329134142004,6522.502864657308,Air,31.0,EXW,FCL,FedEx
SHP3643,2009-07-25,Brazil,Cochin,Textiles,,626717.9699239484,3059.593527093575,Air,27.0,FOB,FCL,CMA CGM
SHP3644,2017-02-04,South Africa,Cochin,Textiles,128.5846936607067,27415.401353249174,11149.332337240648,Air,33.0,DDP,LCL,DHL
SHP3645,2013-08-13,Brazil,Cochin,Pharma,60.84138323799592,77605.27018683631,5861.168002071818,Road,4.0,FOB,Open Top,CMA CGM
SHP3646,2015-01-24,Germany,Mumbai,Machinery,154.0276231378633,117925.93281585378,,Road,4.0,DAP,Reefer,FedEx
SHP3647,2020-03-03,USA,Nhava Sheva,Electronics,110.22509086735822,147943.36271986176,8099.372895687685,Air,25.0,DAP,LCL,DHL
SHP3648,2024-07-31,China,Mumbai,Electronics,30.16217362303516,2735.7878538528303,15752.730377642518,Road,13.0,DDP,FCL,CMA CGM
SHP3649,2007-04-02,Germany,Nhava Sheva,Automobiles,107.67129230798102,53598.38150161168,9859.49934685298,Sea,31.0,DDP,Reefer,CMA CGM
SHP3650,2010-10-17,China,Cochin,Automobiles,82.16868835651013,108563.67749914444,4486.545767873665,Road,44.0,DDP,Reefer,DHL
SHP3651,2020-11-18,China,Chennai,Pharma,,107508.98847397836,2514.682217144958,Air,,EXW,Reefer,CMA CGM
SHP3652,2011-03-31,Japan,Kolkata,Electronics,169.095566192114,128250.03411936028,10079.94782274104,Road,11.0,EXW,LCL,FedEx
SHP3653,2016-02-16,USA,Kolkata,Pharma,7.150547457331559,62163.00901190805,15928.454688760245,Sea,34.0,DAP,Open Top,MSC
SHP3654,2007-04-19,Brazil,Cochin,Machinery,65.86501399123065,,13125.79686834802,Road,32.0,DDP,Open Top,CMA CGM
SHP3655,2015-07-23,Japan,Mumbai,Textiles,7.456032443038216,39577.78193204613,4796.547826836343,Air,17.0,CIF,Reefer,Hapag-Lloyd
SHP3656,2007-11-20,China,Chennai,Electronics,23.72135456869978,,8846.790396651948,Sea,16.0,DAP,FCL,DHL
SHP3657,2014-05-28,South Africa,Nhava Sheva,Food Products,62.9337627387508,116159.66475767616,17133.56119421256,Sea,19.0,DDP,Open Top,FedEx
SHP3658,2006-07-22,Brazil,Cochin,Chemicals,,137723.5718389775,3717.5869754862106,Road,24.0,CIF,Open Top,CMA CGM
SHP3659,2012-11-10,Brazil,Chennai,Machinery,121.34295380964252,25839.193402895013,10735.19529952136,Sea,32.0,DDP,FCL,CMA CGM
SHP3660,2009-08-23,USA,Chennai,Electronics,21.938267057305644,26312.40057703622,7253.383873464662,Sea,,FOB,LCL,DHL
SHP3661,2007-03-17,UK,Nhava Sheva,Chemicals,141.83415864288855,113929.9329091692,2658.759145624484,Sea,18.0,CIF,LCL,Maersk
SHP3662,2011-03-12,UAE,Chennai,Food Products,15.265211962296418,1311083.4095298098,1188.0976340357852,Air,10.0,FOB,FCL,FedEx
SHP3663,2020-04-22,UAE,Mumbai,Automobiles,16.565234486213875,,11206.253415986745,Sea,41.0,EXW,LCL,FedEx
SHP3664,2006-11-20,UAE,Mumbai,Pharma,64.53855031148694,81348.19263422042,,Road,33.0,DAP,Reefer,MSC
SHP3665,2023-07-07,UK,Mumbai,Automobiles,179.8314473690091,37353.466138413445,,Road,14.0,DDP,Open Top,MSC
SHP3666,2024-10-27,USA,Chennai,Textiles,,2260.2974192640336,7081.772767002476,Sea,35.0,DAP,LCL,CMA CGM
SHP3667,2022-03-24,UK,Mumbai,Automobiles,155.17560192613928,170924.05837386346,1061.6996700441025,Road,14.0,DDP,Reefer,DHL
SHP3668,2023-03-21,UAE,Nhava Sheva,Electronics,32.60266134803568,143570.3898417423,,Sea,27.0,FOB,Reefer,Hapag-Lloyd
SHP3669,2020-04-24,Japan,Chennai,Food Products,167.65445948321295,,2781.2274787024417,Road,40.0,CIF,Reefer,CMA CGM
SHP3670,2022-11-12,Germany,Kolkata,Automobiles,6.588518397875855,110208.0173464373,7127.487195863047,Sea,20.0,CIF,Reefer,MSC
SHP3671,2018-07-01,China,Chennai,Electronics,,140791.99160646784,15864.96180438335,Sea,21.0,DDP,Reefer,CMA CGM
SHP3672,2014-08-23,UK,Nhava Sheva,Textiles,125.13800262424871,,12602.01402063783,Sea,5.0,FOB,FCL,DHL
SHP3673,2009-03-24,USA,Kolkata,Chemicals,78.17304967583982,,9018.94134019268,Air,37.0,DDP,Open Top,FedEx
SHP3674,2017-10-05,USA,Chennai,Food Products,196.91771138511987,54488.09758163509,2018.2994955321765,Road,7.0,DDP,Open Top,FedEx
SHP3675,2006-04-08,Germany,Mumbai,Automobiles,10.916153129572056,114970.8902446978,12459.163254431714,Sea,37.0,DDP,FCL,FedEx
SHP3676,2024-05-26,South Africa,Cochin,Pharma,199.72664274762596,89580.23186650961,3441.451119679197,Air,29.0,CIF,FCL,FedEx
SHP3677,2018-07-04,Brazil,Cochin,Pharma,126.60742740795664,112170.9879602056,173976.67763117736,Air,39.0,DDP,Reefer,Hapag-Lloyd
SHP3678,2016-05-27,UAE,Mumbai,Food Products,113.94786394623884,,13347.121145700234,Sea,23.0,CIF,LCL,Maersk
SHP3679,2008-05-22,South Africa,Cochin,Pharma,16.604926299975002,172037.50647523606,18258.78597685595,Sea,18.0,EXW,Open Top,Hapag-Lloyd
SHP3680,2018-04-15,UAE,Cochin,Automobiles,58.29913094984868,131056.42046945127,9319.750048056345,Sea,30.0,FOB,LCL,CMA CGM
SHP3681,2024-05-04,Germany,Mumbai,Automobiles,185.3092242168612,39374.17863095258,1011.7190300406578,Sea,27.0,EXW,Open Top,MSC
SHP3682,2016-01-29,UAE,Mumbai,Food Products,74.07797062190264,14477.322217323424,17629.894804887113,Sea,35.0,DDP,Reefer,DHL
SHP3683,2017-10-17,Germany,Chennai,Automobiles,134.02237409111393,86024.0301589067,1526.0805692467668,Road,19.0,CIF,LCL,CMA CGM
SHP3684,2015-05-26,Australia,Chennai,Chemicals,199.90178833165072,5090.903207030391,17376.762205491425,Sea,32.0,FOB,Open Top,Maersk
SHP3685,2012-01-31,South Africa,Mumbai,Electronics,56.29859419754053,65022.88239500046,7958.023589814034,Sea,43.0,DAP,Open Top,DHL
SHP3686,2021-07-16,South Africa,Nhava Sheva,Textiles,117.33577140782629,74868.25094896668,7434.811864737176,Road,6.0,FOB,Reefer,DHL
SHP3687,2017-09-29,Brazil,Cochin,Chemicals,140.80536957693158,,10947.388113237745,Air,4.0,FOB,LCL,DHL
SHP3688,2020-02-20,Germany,Chennai,Chemicals,37.10231308025595,195911.30481613075,19150.279385395534,Road,11.0,DDP,Reefer,CMA CGM
SHP3689,2016-07-01,UK,Cochin,Pharma,33.991149920755504,62172.37364054872,17995.06279270237,Air,33.0,EXW,LCL,Maersk
SHP3690,2012-10-27,Australia,Kolkata,Electronics,93.9800427733438,54515.044084967005,9512.535748434391,Air,27.0,EXW,LCL,CMA CGM
SHP3691,2017-12-08,Japan,Mumbai,Food Products,80.23344174306143,27617.424351373164,13977.299974271606,Road,39.0,DAP,Open Top,DHL
SHP3692,2020-03-29,UAE,Nhava Sheva,Pharma,144.2720101871762,103179.74946515734,11692.499196399564,Sea,38.0,DDP,FCL,DHL
SHP3693,2020-09-14,Australia,Kolkata,Electronics,18.55421043247432,32427.51263029689,13930.539265450714,Air,7.0,FOB,LCL,MSC
SHP3694,2021-07-01,Germany,Kolkata,Automobiles,194.57249162943464,124026.35312069532,,Sea,26.0,EXW,LCL,Hapag-Lloyd
SHP3695,2023-02-17,China,Kolkata,Food Products,7.78401142873731,32721.636229793206,882.9778115981586,Road,26.0,EXW,Reefer,CMA CGM
SHP3696,2009-04-08,UAE,Mumbai,Food Products,122.25678074554948,116181.31691632184,6650.045107772371,Air,31.0,CIF,LCL,Maersk
SHP3697,2012-05-08,USA,Chennai,Pharma,114.71335619414072,,19194.71634303057,Sea,33.0,FOB,LCL,DHL
SHP3698,2019-03-12,South Africa,Mumbai,Automobiles,31.269567519596524,10419.877436780342,18996.858908793496,Air,39.0,DDP,LCL,CMA CGM
SHP3699,2021-04-18,Germany,Chennai,Pharma,34.42861662913831,85109.90103380477,422.1736215537577,Air,21.0,EXW,LCL,Hapag-Lloyd
SHP3700,2021-01-27,USA,Kolkata,Machinery,159.5721101199522,93287.69550932942,,Road,25.0,DDP,LCL,CMA CGM
SHP3701,2011-09-12,Brazil,Kolkata,Electronics,178.0746793904732,158632.28440866625,19876.646838418383,Sea,37.0,FOB,FCL,Hapag-Lloyd
SHP3702,2018-12-27,Japan,Nhava Sheva,Machinery,60.18830834733507,94647.29512521774,9957.93650280982,Sea,8.0,FOB,Open Top,CMA CGM
SHP3703,2023-08-29,Japan,Chennai,Electronics,90.40297297270084,114372.0857183514,11542.74687854368,Air,8.0,EXW,LCL,MSC
SHP3704,2007-05-07,USA,Kolkata,Textiles,74.22403300247895,,3495.11967334456,Sea,,DAP,Reefer,CMA CGM
SHP3705,2023-01-31,South Africa,Cochin,Chemicals,19.14666753239712,112832.18159999956,17907.845053418885,Air,32.0,DDP,Reefer,FedEx
SHP3706,2012-08-22,Brazil,Nhava Sheva,Food Products,136.27482797308284,,4779.033133052435,Road,3.0,DDP,LCL,MSC
SHP3707,2007-04-06,China,Mumbai,Pharma,165.91262228710957,,3955.023074386824,Road,10.0,CIF,LCL,Hapag-Lloyd
SHP3708,2011-06-05,South Africa,Nhava Sheva,Textiles,64.45147469128538,146523.29464349037,4716.823585742498,Sea,30.0,FOB,LCL,DHL
SHP3709,2020-09-21,Australia,Cochin,Textiles,198.0842797579901,174485.3537321067,18408.50971229197,Road,27.0,FOB,FCL,DHL
SHP3710,2014-06-19,Japan,Chennai,Food Products,19.791053670059213,194072.7783299925,14116.364802101614,Road,35.0,EXW,Open Top,CMA CGM
SHP3711,2007-02-03,Australia,Mumbai,Food Products,134.04918919383158,185466.77639277047,15418.208610907446,Sea,,EXW,Reefer,Maersk
SHP3712,2011-01-25,UAE,Mumbai,Electronics,92.40446283258734,159888.74594898324,7665.319892048205,Air,16.0,EXW,FCL,CMA CGM
SHP3713,2020-08-10,UK,Chennai,Machinery,92.08737071579787,129407.4425846542,18201.70489562512,Road,13.0,CIF,FCL,MSC
SHP3714,2022-10-15,Germany,Nhava Sheva,Automobiles,94.24089512654037,156729.1088744664,15830.277456319918,Sea,4.0,DAP,LCL,MSC
SHP3715,2014-12-25,Brazil,Kolkata,Electronics,55.44294589127854,,,Sea,32.0,EXW,Open Top,Hapag-Lloyd
SHP3716,2016-08-30,South Africa,Nhava Sheva,Automobiles,144.5347513297853,119765.69052858531,19424.617616724445,Sea,32.0,EXW,LCL,CMA CGM
SHP3717,2007-04-10,Japan,Cochin,Textiles,145.70742258658024,,7450.697249708303,Road,6.0,EXW,Reefer,Hapag-Lloyd
SHP3718,2016-06-27,Australia,Kolkata,Automobiles,60.06743647063627,66688.42456611578,12297.278206558449,Road,15.0,CIF,Open Top,Maersk
SHP3719,2022-10-20,UAE,Nhava Sheva,Machinery,167.88475986739778,151824.9711086547,18216.60803974888,Air,9.0,DDP,LCL,DHL
SHP3720,2022-03-27,Germany,Chennai,Electronics,66.78476401181436,91878.69089610522,15859.60107508186,Air,,DAP,Reefer,DHL
SHP3721,2014-03-10,Germany,Cochin,Food Products,146.39315917737574,44007.93006034379,11354.903372867177,Air,5.0,DDP,FCL,CMA CGM
SHP3722,2009-11-30,South Africa,Cochin,Machinery,,41983.75606448944,1709.0309586479373,Air,11.0,FOB,Reefer,Hapag-Lloyd
SHP3723,2013-01-18,Brazil,Cochin,Chemicals,,,13123.924103202333,Air,16.0,FOB,Reefer,Hapag-Lloyd
SHP3724,2018-10-16,China,Kolkata,Machinery,66.58015067910898,136196.5778838089,10625.800025983472,Air,13.0,EXW,Reefer,Maersk
SHP3725,2018-02-23,South Africa,Mumbai,Chemicals,120.805384695233,110117.12252490694,3846.773137395603,Sea,39.0,DDP,Open Top,Hapag-Lloyd
SHP3726,2012-02-25,Australia,Kolkata,Electronics,130.87473966834636,81385.86972727916,,Air,16.0,CIF,FCL,FedEx
SHP3727,2010-03-02,UK,Nhava Sheva,Food Products,82.28945353365759,87301.8433758509,,Road,21.0,DAP,Open Top,FedEx
SHP3728,2008-10-06,USA,Mumbai,Machinery,20.17863485655024,13372.168450598874,7872.101891642479,Air,10.0,DDP,FCL,MSC
SHP3729,2024-12-23,China,Nhava Sheva,Chemicals,77.85875715808123,92072.20868383288,13513.550666168929,Road,9.0,DDP,LCL,FedEx
SHP3730,2020-06-20,Brazil,Mumbai,Food Products,139.30966561203454,159500.0723031722,9878.21509241657,Air,9.0,DAP,LCL,FedEx
SHP3731,2019-03-28,UAE,Kolkata,Pharma,135.8441149204116,78821.32305887382,1967.7653103271575,Sea,5.0,DDP,Reefer,MSC
SHP3732,2024-04-13,China,Cochin,Pharma,36.23830057506134,77949.08800356506,7871.344023633648,Sea,5.0,DDP,Reefer,FedEx
SHP3733,2011-05-26,Japan,Chennai,Pharma,6.517874202448596,5111.883437818984,2070.429135177016,Road,,DAP,Open Top,FedEx
SHP3734,2023-09-09,Brazil,Cochin,Automobiles,151.83141537274278,,3976.857981842948,Air,35.0,CIF,FCL,MSC
SHP3735,2023-10-09,UK,Kolkata,Machinery,25.741792445122524,7016.855283697439,342.053879338986,Sea,39.0,DAP,FCL,CMA CGM
SHP3736,2019-12-13,Japan,Mumbai,Electronics,,114929.1867457347,3789.999013396312,Sea,30.0,EXW,FCL,MSC
SHP3737,2016-09-18,China,Cochin,Electronics,,102343.1095532982,6742.857609167546,Air,38.0,EXW,Reefer,MSC
SHP3738,2021-07-19,USA,Kolkata,Automobiles,,168321.68278695177,10856.724987899432,Road,18.0,EXW,Reefer,FedEx
SHP3739,2018-05-24,USA,Nhava Sheva,Electronics,103.1364606756588,117192.5609632928,18401.6887814181,Road,17.0,EXW,FCL,DHL
SHP3740,2011-07-29,UK,Chennai,Chemicals,129.34448899897518,66038.61635379861,10898.471971392692,Road,31.0,FOB,Reefer,FedEx
SHP3741,2010-07-26,Germany,Cochin,Pharma,62.73244893895424,104213.739864549,14170.950119013964,Sea,20.0,CIF,FCL,CMA CGM
SHP3742,2013-01-22,UAE,Mumbai,Machinery,143.5328196954221,140541.85843848393,7282.006407854329,Air,21.0,FOB,Open Top,MSC
SHP3743,2012-05-01,Germany,Nhava Sheva,Electronics,38.0197121943536,20604.831491255794,15082.289712631891,Sea,31.0,DDP,LCL,Maersk
SHP3744,2010-05-31,USA,Kolkata,Electronics,,124972.66951714589,12485.281171819252,Sea,,DDP,FCL,MSC
SHP3745,2021-08-17,USA,Chennai,Textiles,116.51042413363687,,9303.921462842252,Sea,29.0,DAP,Reefer,CMA CGM
SHP3746,2021-01-04,Australia,Mumbai,Textiles,118.85851555754944,61227.79853498639,4036.6221388462704,Sea,9.0,EXW,Open Top,Hapag-Lloyd
SHP3747,2019-12-19,Japan,Kolkata,Textiles,45.906205686926086,126071.76878552962,6210.109978346519,Air,29.0,DAP,Reefer,FedEx
SHP3748,2019-07-24,China,Kolkata,Machinery,19.451206113575708,164623.2311693482,12494.73253003995,Sea,21.0,DDP,Reefer,DHL
